Season,Run,Tillage,ACCase,PlantDensity,SSplants,RSplants,RRplants,SSseeds,RSseeds,RRseeds,SSrhizomes,RSrhizomes,RRrhizomes
15,73,0,1,0.2236,2235,1,0,2767952,1,0,1476,0,0
15,74,0,1,0.2337,2337,0,0,2921753,0,0,1538,0,0
15,75,0,1,0.2179,2179,0,0,2696169,0,0,1481,0,0
15,76,0,1,0.2444,2444,0,0,2928284,0,0,1542,0,0
15,77,0,1,0.2382,2382,0,0,2859669,1,0,1585,0,0
15,78,0,1,0.2272,2272,0,0,2720533,0,0,1455,0,0
15,79,0,1,0.2236,2236,0,0,2719673,0,0,1448,0,0
15,80,0,1,0.226,2260,0,0,2722975,0,0,1455,0,0
15,81,0,1,0.2222,2222,0,0,2695548,0,0,1459,0,0
15,82,0,1,0.2158,2158,0,0,2591779,0,0,1395,0,0
15,83,0,1,0.2428,2428,0,0,2930477,0,0,1601,0,0
15,84,0,1,0.2131,2131,0,0,2581889,0,0,1360,0,0
15,85,0,1,0.2177,2177,0,0,2604230,0,0,1398,0,0
15,86,0,1,0.2107,2107,0,0,2553383,0,0,1369,0,0
15,87,0,1,0.2302,2302,0,0,2834959,1,0,1498,0,0
15,88,0,1,0.2163,2163,0,0,2596973,0,0,1353,0,0
15,89,0,1,212.4988,0,2436,2122552,77766,486761,204899704,4,2621,1377082
15,90,0,1,212.3837,1,859,2122977,25146,167638,205882199,1,856,1379995
15,91,0,1,0.2358,2358,0,0,2796334,0,0,1536,0,0
15,92,0,1,0.2155,2155,0,0,2739309,0,0,1475,0,0
15,93,0,1,0.2282,2282,0,0,2768032,0,0,1514,0,0
15,94,0,1,0.2052,2052,0,0,2540954,0,0,1350,0,0
15,95,0,1,0.2393,2393,0,0,2838397,0,0,1528,0,0
15,96,0,1,0.2133,2133,0,0,2572219,0,0,1374,0,0
15,97,0,1,0.2281,2281,0,0,2656816,0,0,1440,0,0
15,98,0,1,0.2076,2076,0,0,2606285,0,0,1411,0,0
15,99,0,1,0.2165,2165,0,0,2662406,0,0,1432,0,0
15,100,0,1,0.2374,2374,0,0,2919618,0,0,1582,0,0
15,101,0,1,0.2207,2207,0,0,2678563,0,0,1430,0,0
15,102,0,1,0.2162,2162,0,0,2661114,0,0,1439,0,0
15,103,0,1,0.2216,2216,0,0,2574599,0,0,1405,0,0
15,104,0,1,0.2175,2175,0,0,2575266,0,0,1389,0,0
15,105,0,1,0.1987,1987,0,0,2431610,0,0,1280,0,0
15,106,0,1,0.219,2190,0,0,2661513,0,0,1454,0,0
15,107,0,1,2.312,2072,4999,16049,2519431,30016,50609,1390,41,42
15,108,0,1,0.2247,2247,0,0,2721890,0,0,1444,0,0
15,109,0,1,0.2196,2196,0,0,2658806,1,0,1482,0,0
15,110,0,1,212.5461,0,2236,2123225,69610,436228,204904463,2,2365,1380610
15,111,0,1,212.5283,2,7096,2118185,226858,1357883,202997049,5,7496,1373635
15,112,0,1,0.2121,2121,0,0,2597190,0,0,1394,0,0
15,113,0,1,0.2236,2236,0,0,2615600,0,0,1374,0,0
15,114,0,1,205.649,100,76604,1979786,2695558,7363911,96879207,647,75437,759532
15,115,0,1,0.2187,2187,0,0,2612973,0,0,1395,0,0
15,116,0,1,0.2126,2126,0,0,2538554,0,0,1358,0,0
15,117,0,1,0.2029,2029,0,0,2438635,0,0,1334,0,0
15,118,0,1,0.2384,2384,0,0,2915595,0,0,1584,0,0
15,119,0,1,205.3827,118,87889,1965820,2952626,8202870,93513605,653,83561,721015
15,120,0,1,0.1946,1946,0,0,2388004,0,0,1293,0,0
15,121,0,1,0.2108,2108,0,0,2577391,0,0,1416,0,0
15,122,0,1,0.238,2380,0,0,2927355,0,0,1546,0,0
15,123,0,1,205.5608,130,94332,1961146,3161812,9044078,95921699,687,93343,756889
15,124,0,1,0.2273,2273,0,0,2792159,0,0,1516,0,0
15,125,0,1,0.2476,2476,0,0,2984265,0,0,1624,0,0
15,126,0,1,0.2159,2159,0,0,2653010,0,0,1421,0,0
15,127,0,1,0.1977,1977,0,0,2383212,0,0,1259,0,0
15,128,0,1,0.2352,2352,0,0,2890605,0,0,1529,0,0
15,129,0,1,0.2266,2266,0,0,2837577,0,0,1537,0,0
15,130,0,1,0.2303,2303,0,0,2817458,0,0,1532,0,0
15,131,0,1,0.2253,2253,0,0,2721830,0,0,1477,0,0
15,132,0,1,0.2364,2364,0,0,2885089,0,0,1500,0,0
15,133,0,1,0.2324,2324,0,0,2771594,0,0,1491,0,0
15,134,0,1,0.2633,2524,65,44,2951867,348,170,1592,1,0
15,135,0,1,212.6093,1,701,2125391,22782,141006,205137308,1,785,1380733
15,136,0,1,0.224,2240,0,0,2734983,0,0,1466,0,0
15,137,0,1,0.2202,2202,0,0,2698398,0,0,1460,0,0
15,138,0,1,212.6059,1,1212,2124846,37687,235350,205077404,2,1270,1380557
15,139,0,1,0.205,2050,0,0,2435561,0,0,1323,0,0
15,140,0,1,0.2249,2249,0,0,2709485,0,0,1503,0,0
15,141,0,1,0.2292,2292,0,0,2756578,0,0,1487,0,0
15,142,0,1,0.219,2190,0,0,2648238,0,0,1392,0,0
15,143,0,1,210.6036,39,35939,2070058,1442988,5576826,159621430,64,42778,1293412
15,144,0,1,212.645,0,1399,2125051,43018,277406,204845829,1,1499,1379774
15,145,0,1,0.213,2130,0,0,2571825,0,0,1379,0,0
15,146,0,1,0.2334,2334,0,0,2815773,0,0,1525,0,0
15,147,0,1,0.2385,2385,0,0,2841871,0,0,1497,0,0
15,148,0,1,0.2337,2236,61,40,2815931,383,162,1458,0,0
15,149,0,1,0.2063,2063,0,0,2541953,0,0,1388,0,0
15,150,0,1,0.2039,2039,0,0,2606222,0,0,1372,0,0
15,151,0,1,0.2216,2216,0,0,2688826,0,0,1496,0,0
15,152,0,1,0.2239,2239,0,0,2662317,0,0,1424,0,0
15,153,0,1,0.2057,2057,0,0,2612523,0,0,1369,0,0
15,154,0,1,0.2179,2179,0,0,2725789,0,0,1493,0,0
15,155,0,1,0.2429,2429,0,0,3011277,0,0,1625,0,0
15,156,0,1,212.2015,11,16154,2105850,558691,2994588,196248932,15,17212,1360991
15,157,0,1,212.5394,0,145,2125249,4103,25680,205619212,0,133,1381864
15,158,0,1,0.2525,2525,0,0,3032525,0,0,1622,0,0
15,159,0,1,0.2375,2375,0,0,2804769,0,0,1502,0,0
15,160,0,1,0.2381,2381,0,0,2883549,0,0,1551,0,0
15,161,0,1,0.2269,2269,0,0,2799642,0,0,1524,0,0
15,162,0,1,0.2098,2098,0,0,2546872,0,0,1352,0,0
15,163,0,1,212.4608,2,982,2123624,29340,193007,205205825,1,1066,1380147
15,164,0,1,0.2131,2131,0,0,2637527,0,0,1421,0,0
15,165,0,1,0.2413,2413,0,0,2869840,0,0,1554,0,0
15,166,0,1,0.2235,2235,0,0,2756565,0,0,1482,0,0
15,167,0,1,0.2391,2391,0,0,2906223,0,0,1571,0,0
15,168,0,1,0.2133,2133,0,0,2640262,0,0,1425,0,0
15,169,0,1,0.2129,2129,0,0,2604272,0,0,1389,0,0
15,170,0,1,210.8584,28,32650,2075906,1328845,5102421,160524713,61,39067,1297860
15,171,0,1,0.2232,2232,0,0,2656895,0,0,1416,0,0
15,172,0,1,0.2203,2203,0,0,2726013,0,0,1487,0,0
15,173,0,1,0.2215,2215,0,0,2693934,0,0,1457,0,0
15,174,0,1,0.2161,2161,0,0,2783520,0,0,1482,0,0
15,175,0,1,0.217,2170,0,0,2547215,0,0,1349,0,0
15,176,0,1,0.2044,2044,0,0,2506680,0,0,1334,0,0
15,177,0,1,210.957,44,44221,2065305,1720641,6853152,158553969,73,52606,1283082
15,178,0,1,0.2224,2224,0,0,2726767,0,0,1454,0,0
15,179,0,1,0.2163,2163,0,0,2654847,0,0,1416,0,0
15,180,0,1,0.2276,2276,0,0,2661429,0,0,1466,0,0
15,181,0,1,0.2154,2154,0,0,2688869,0,0,1429,0,0
15,182,0,1,0.2245,2245,0,0,2691058,0,0,1418,0,0
15,183,0,1,0.1915,1915,0,0,2439111,0,0,1288,0,0
15,184,0,1,0.229,2290,0,0,2793761,0,0,1509,0,0
15,185,0,1,0.2163,2163,0,0,2693257,0,0,1469,0,0
15,186,0,1,0.2105,2105,0,0,2591249,0,0,1356,0,0
15,187,0,1,0.2195,2195,0,0,2680049,1,0,1458,0,0
15,188,0,1,0.2277,2277,0,0,2786274,0,0,1485,0,0
15,189,0,1,0.2206,2205,1,0,2816149,1,0,1479,0,0
15,190,0,1,212.1083,6,16097,2104980,558668,3036508,196633637,9,17193,1359818
15,191,0,1,0.2253,2253,0,0,2732199,0,0,1478,0,0
15,192,0,1,0.231,2310,0,0,2759396,0,0,1474,0,0
15,193,0,1,0.2248,2248,0,0,2714830,0,0,1454,0,0
15,194,0,1,0.2347,2347,0,0,2926120,0,0,1568,0,0
15,195,0,1,0.2255,2255,0,0,2741126,0,0,1505,0,0
15,196,0,1,0.1992,1992,0,0,2423279,0,0,1286,0,0
15,197,0,1,0.2252,2252,0,0,2715940,0,0,1476,0,0
15,198,0,1,0.2072,2072,0,0,2664982,0,0,1431,0,0
15,199,0,1,0.2225,2225,0,0,2729945,0,0,1464,0,0
15,200,0,1,212.6604,1,986,2125617,30102,195221,205239038,0,1059,1380999
15,201,0,1,0.2185,2185,0,0,2636229,1,0,1351,0,0
15,202,0,1,0.2109,2109,0,0,2594624,0,0,1343,0,0
15,203,0,1,0.2551,2551,0,0,3097459,0,0,1693,0,0
15,204,0,1,212.5491,22,15374,2110095,536765,2854971,196887262,7,16392,1365433
15,205,0,1,205.4022,128,88143,1965751,3071569,8289680,94300436,730,84874,731623
15,206,0,1,0.236,2360,0,0,2847544,0,0,1562,0,0
15,207,0,1,0.2245,2245,0,0,2699863,0,0,1427,0,0
15,208,0,1,0.2343,2343,0,0,2871992,0,0,1528,0,0
15,209,0,1,0.2097,2097,0,0,2527363,0,0,1383,0,0
15,210,0,1,0.2122,2122,0,0,2667980,0,0,1462,0,0
15,211,0,1,0.2051,2050,1,0,2586945,1,0,1363,0,0
15,212,0,1,0.2478,2478,0,0,3041015,0,0,1648,0,0
15,213,0,1,0.2157,2157,0,0,2665954,0,0,1411,0,0
15,214,0,1,0.2203,2203,0,0,2744834,0,0,1489,0,0
15,215,0,1,0.2196,2196,0,0,2716092,1,0,1485,0,0
15,216,0,1,0.2388,2388,0,0,2916386,0,0,1612,0,0
15,217,0,1,205.7507,112,82869,1974526,2801929,7835832,94968869,633,79855,734765
15,218,0,1,0.2283,2283,0,0,2796956,0,0,1532,0,0
15,219,0,1,0.2032,2032,0,0,2645120,0,0,1430,0,0
15,220,0,1,0.2505,2505,0,0,3045036,0,0,1665,0,0
15,221,0,1,0.234,2340,0,0,2862131,0,0,1532,0,0
15,222,0,1,0.2305,2305,0,0,2874012,0,0,1534,0,0
15,223,0,1,0.2169,2169,0,0,2620705,0,0,1395,0,0
15,224,0,1,0.2074,2074,0,0,2576155,0,0,1383,0,0
15,225,0,1,0.2356,2356,0,0,2900646,0,0,1530,0,0
15,226,0,1,0.2153,2153,0,0,2623992,0,0,1432,0,0
15,227,0,1,0.2083,2083,0,0,2586442,0,0,1405,0,0
15,228,0,1,0.2238,2238,0,0,2730329,0,0,1476,0,0
15,229,0,1,0.22,2200,0,0,2622156,0,0,1432,0,0
15,230,0,1,0.2382,2382,0,0,2773350,0,0,1543,0,0
15,231,0,1,0.2289,2289,0,0,2740953,0,0,1517,0,0
15,232,0,1,0.1976,1976,0,0,2511649,0,0,1327,0,0
15,233,0,1,0.2265,2265,0,0,2740006,0,0,1473,0,0
15,234,0,1,0.2194,2194,0,0,2576825,0,0,1430,0,0
15,235,0,1,0.2147,2147,0,0,2629348,0,0,1438,0,0
15,236,0,1,0.2213,2213,0,0,2689490,0,0,1440,0,0
15,237,0,1,0.2272,2272,0,0,2704988,0,0,1465,0,0
15,238,0,1,0.2185,2185,0,0,2627306,0,0,1385,0,0
15,239,0,1,0.2136,2136,0,0,2716483,0,0,1485,0,0
15,240,0,1,0.2192,2192,0,0,2672072,0,0,1420,0,0
15,241,0,1,0.2107,2107,0,0,2538789,0,0,1362,0,0
15,242,0,1,0.23,2300,0,0,2756150,0,0,1475,0,0
15,243,0,1,0.2308,2308,0,0,2749400,0,0,1528,0,0
15,244,0,1,0.2175,2175,0,0,2691295,0,0,1433,0,0
15,245,0,1,0.2168,2168,0,0,2748876,0,0,1473,0,0
15,246,0,1,0.218,2180,0,0,2679626,0,0,1468,0,0
15,247,0,1,0.24,2400,0,0,2857921,0,0,1507,0,0
15,248,0,1,0.2511,2511,0,0,2966912,0,0,1614,0,0
15,249,0,1,0.2317,2316,1,0,2838197,1,0,1538,0,0
15,250,0,1,0.2067,2067,0,0,2557120,0,0,1390,0,0
15,251,0,1,0.2177,2177,0,0,2677670,0,0,1446,0,0
15,252,0,1,0.2335,2335,0,0,2890870,1,0,1580,0,0
15,253,0,1,205.3552,101,81497,1971954,2944139,7750031,95513895,669,79375,745769
15,254,0,1,0.2197,2197,0,0,2632262,0,0,1413,0,0
15,255,0,1,212.5561,3,4428,2121130,135446,846341,204614231,2,4443,1376287
15,256,0,1,0.2229,2229,0,0,2757184,0,0,1506,0,0
15,257,0,1,0.2298,2298,0,0,2770568,0,0,1499,0,0
15,258,0,1,0.218,2180,0,0,2660284,0,0,1460,0,0
15,259,0,1,212.6999,3,2391,2124605,74759,470857,204717818,1,2561,1377214
15,260,0,1,0.2173,2173,0,0,2613736,0,0,1391,0,0
15,261,0,1,0.224,2240,0,0,2729915,0,0,1458,0,0
15,262,0,1,0.2344,2344,0,0,2819195,0,0,1548,0,0
15,263,0,1,0.2208,2208,0,0,2616920,0,0,1422,0,0
15,264,0,1,0.2248,2248,0,0,2706284,0,0,1412,0,0
15,265,0,1,0.2304,2304,0,0,2796564,0,0,1534,0,0
15,266,0,1,0.2222,2222,0,0,2724904,0,0,1449,0,0
15,267,0,1,0.238,2380,0,0,2866392,0,0,1602,0,0
15,268,0,1,0.2437,2437,0,0,2887283,0,0,1564,0,0
15,269,0,1,0.2445,2322,75,48,2818954,384,167,1519,1,0
15,270,0,1,0.2031,2031,0,0,2541680,0,0,1350,0,0
15,271,0,1,0.2165,2165,0,0,2588833,0,0,1356,0,0
15,272,0,1,0.1985,1985,0,0,2503896,0,0,1321,0,0
15,273,0,1,0.2138,2138,0,0,2601352,1,0,1403,0,0
15,274,0,1,0.2275,2275,0,0,2744991,0,0,1503,0,0
15,275,0,1,0.2158,2158,0,0,2628914,0,0,1370,0,0
15,276,0,1,0.2372,2372,0,0,2820088,0,0,1542,0,0
15,277,0,1,0.2233,2233,0,0,2749301,0,0,1431,0,0
15,278,0,1,0.2089,2089,0,0,2537542,0,0,1398,0,0
15,279,0,1,0.2203,2203,0,0,2654566,0,0,1441,0,0
15,280,0,1,0.2303,2303,0,0,2844278,0,0,1584,0,0
15,281,0,1,0.2164,2164,0,0,2617374,0,0,1398,0,0
15,282,0,1,210.616,37,52851,2053272,1996232,8077735,156710471,90,62926,1271322
15,283,0,1,0.229,2290,0,0,2726658,0,0,1454,0,0
15,284,0,1,0.2214,2214,0,0,2835277,0,0,1565,0,0
15,285,0,1,0.2237,2237,0,0,2754930,0,0,1457,0,0
15,286,0,1,0.2245,2245,0,0,2718176,0,0,1503,0,0
15,287,0,1,0.2459,2459,0,0,2944671,0,0,1601,0,0
15,288,0,1,0.2429,2429,0,0,2874603,0,0,1574,0,0
15,289,0,1,0.2243,2243,0,0,2728807,0,0,1483,0,0
15,290,0,1,0.2291,2291,0,0,2762590,0,0,1525,0,0
15,291,0,1,0.2421,2421,0,0,2844013,0,0,1545,0,0
15,292,0,1,0.2102,2102,0,0,2556673,0,0,1354,0,0
15,293,0,1,212.8618,2,2524,2126092,75099,472540,204874490,3,2548,1379479
15,294,0,1,0.2288,2288,0,0,2733438,0,0,1460,0,0
15,295,0,1,0.2189,2189,0,0,2768876,0,0,1484,0,0
15,296,0,1,0.2115,2115,0,0,2579521,0,0,1406,0,0
15,297,0,1,0.2011,2011,0,0,2416299,0,0,1326,0,0
15,298,0,1,0.2319,2319,0,0,2791653,0,0,1494,0,0
15,299,0,1,205.401,112,72291,1981607,2550295,6756979,94373616,647,68250,725845
15,300,0,1,0.2076,2076,0,0,2568741,0,0,1347,0,0
15,301,0,1,0.2168,2168,0,0,2640944,0,0,1394,0,0
15,302,0,1,0.2403,2403,0,0,2891583,0,0,1567,0,0
15,303,0,1,0.2403,2403,0,0,2884415,0,0,1591,0,0
15,304,0,1,0.2242,2242,0,0,2704917,0,0,1490,0,0
15,305,0,1,0.2362,2362,0,0,2858742,0,0,1532,0,0
15,306,0,1,0.2182,2182,0,0,2733887,0,0,1450,0,0
15,307,0,1,0.2375,2375,0,0,2829254,0,0,1543,0,0
15,308,0,1,0.2222,2222,0,0,2744020,1,0,1503,0,0
15,309,0,1,0.2188,2188,0,0,2676439,0,0,1429,0,0
15,310,0,1,0.2288,2288,0,0,2727236,0,0,1499,0,0
15,311,0,1,0.2148,2148,0,0,2635059,0,0,1396,0,0
15,312,0,1,0.2109,2109,0,0,2543892,0,0,1396,0,0
15,313,0,1,0.2366,2366,0,0,2875966,0,0,1608,0,0
15,314,0,1,0.2048,2048,0,0,2612138,0,0,1373,0,0
15,315,0,1,0.2503,2503,0,0,2989438,0,0,1588,0,0
15,316,0,1,0.226,2260,0,0,2732629,1,0,1452,0,0
15,317,0,1,212.6703,2,2347,2124354,73012,455903,205241627,2,2435,1380873
15,318,0,1,0.1975,1975,0,0,2635193,0,0,1387,0,0
15,319,0,1,0.2086,2086,0,0,2684239,0,0,1412,0,0
15,320,0,1,0.2023,2023,0,0,2491188,0,0,1346,0,0
15,321,0,1,0.2121,2121,0,0,2650256,0,0,1419,0,0
15,322,0,1,0.2172,2172,0,0,2591685,0,0,1423,0,0
15,323,0,1,0.2165,2165,0,0,2728725,0,0,1477,0,0
15,324,0,1,0.2462,2462,0,0,2936949,0,0,1590,0,0
15,325,0,1,0.2097,2097,0,0,2449178,0,0,1318,0,0
15,326,0,1,0.2094,2094,0,0,2621992,0,0,1384,0,0
15,327,0,1,0.2183,2183,0,0,2708836,0,0,1440,0,0
15,328,0,1,0.2168,2168,0,0,2710034,0,0,1467,0,0
15,329,0,1,0.2372,2372,0,0,2917904,0,0,1550,0,0
15,330,0,1,0.209,2090,0,0,2573780,0,0,1364,0,0
15,331,0,1,0.219,2190,0,0,2593917,1,0,1374,0,0
15,332,0,1,0.2111,2111,0,0,2621649,0,0,1413,0,0
15,333,0,1,0.2282,2169,59,54,2595798,364,166,1406,1,0
15,334,0,1,212.6357,0,99,2126258,3090,19379,205187678,1,114,1381881
15,335,0,1,212.2822,8,16578,2106236,575759,3086883,196800441,16,17653,1361238
15,336,0,1,0.2297,2297,0,0,2891095,0,0,1516,0,0
15,337,0,1,0.2326,2326,0,0,2864555,0,0,1558,0,0
15,338,0,1,0.2088,2088,0,0,2595706,0,0,1375,0,0
15,339,0,1,0.2268,2268,0,0,2735323,0,0,1458,0,0
15,340,0,1,0.2212,2212,0,0,2685426,0,0,1448,0,0
15,341,0,1,0.2257,2257,0,0,2669712,0,0,1410,0,0
15,342,0,1,0.2194,2194,0,0,2654608,0,0,1373,0,0
15,343,0,1,0.2079,2079,0,0,2557648,0,0,1379,0,0
15,344,0,1,0.2165,2165,0,0,2656389,0,0,1455,0,0
15,345,0,1,0.2287,2286,1,0,2733844,1,0,1442,0,0
15,346,0,1,0.2338,2338,0,0,2841304,0,0,1564,0,0
15,347,0,1,0.2259,2259,0,0,2751318,0,0,1490,0,0
15,348,0,1,0.2545,2545,0,0,3026749,1,0,1627,0,0
15,349,0,1,0.2225,2225,0,0,2667324,0,0,1445,0,0
15,350,0,1,0.2284,2284,0,0,2763147,0,0,1502,0,0
15,351,0,1,0.2252,2252,0,0,2807994,0,0,1517,0,0
15,352,0,1,0.2205,2205,0,0,2722129,0,0,1493,0,0
15,353,0,1,0.2223,2223,0,0,2680648,0,0,1430,0,0
15,354,0,1,0.2362,2362,0,0,2832242,1,0,1568,0,0
15,355,0,1,0.2239,2239,0,0,2689300,0,0,1421,0,0
15,356,0,1,0.2194,2194,0,0,2649373,0,0,1410,0,0
15,357,0,1,0.2319,2319,0,0,2781382,0,0,1510,0,0
15,358,0,1,212.2697,7,16066,2106624,560894,3018729,196173046,19,17218,1359599
15,359,0,1,0.2207,2207,0,0,2778177,0,0,1455,0,0
15,360,0,1,212.7628,3,4771,2122854,151762,914267,203400883,4,4898,1375342
15,361,0,1,0.1932,1932,0,0,2403499,0,0,1269,0,0
15,362,0,1,0.2203,2203,0,0,2579982,0,0,1415,0,0
15,363,0,1,0.2196,2196,0,0,2658717,0,0,1433,0,0
15,364,0,1,0.2445,2445,0,0,2963017,0,0,1645,0,0
15,365,0,1,0.2042,2042,0,0,2515689,0,0,1380,0,0
15,366,0,1,0.2191,2191,0,0,2709546,0,0,1472,0,0
15,367,0,1,0.2352,2352,0,0,2899865,0,0,1546,0,0
15,368,0,1,0.2255,2255,0,0,2846125,0,0,1529,0,0
15,369,0,1,0.2483,2483,0,0,2927409,0,0,1562,0,0
15,370,0,1,0.2328,2328,0,0,2909383,0,0,1574,0,0
15,371,0,1,0.2184,2184,0,0,2709503,0,0,1401,0,0
15,372,0,1,212.4996,15,17293,2107688,600706,3238270,196765515,13,18263,1361765
15,373,0,1,0.2261,2261,0,0,2809850,0,0,1518,0,0
15,374,0,1,0.2418,2418,0,0,2832951,0,0,1546,0,0
15,375,0,1,0.2391,2391,0,0,2840786,0,0,1563,0,0
15,376,0,1,0.2229,2229,0,0,2791802,0,0,1504,0,0
15,377,0,1,0.2241,2241,0,0,2756129,0,0,1506,0,0
15,378,0,1,212.4616,0,145,2124471,4399,25976,205128546,0,168,1381419
15,379,0,1,0.2219,2219,0,0,2665669,0,0,1474,0,0
15,380,0,1,0.1883,1883,0,0,2383259,0,0,1255,0,0
15,381,0,1,0.216,2160,0,0,2659503,0,0,1464,0,0
15,382,0,1,0.2606,2606,0,0,3118261,0,0,1685,0,0
15,383,0,1,0.2155,2155,0,0,2576585,0,0,1377,0,0
15,384,0,1,0.2056,2056,0,0,2577657,0,0,1371,0,0
15,385,0,1,0.2133,2133,0,0,2592410,0,0,1382,0,0
15,386,0,1,0.2402,2357,45,0,2849272,391,0,1525,0,0
15,387,0,1,0.2124,2124,0,0,2554303,0,0,1372,0,0
15,388,0,1,0.2219,2219,0,0,2670279,0,0,1419,0,0
15,389,0,1,0.2305,2305,0,0,2808400,1,0,1513,0,0
15,390,0,1,0.2197,2197,0,0,2683940,0,0,1444,0,0
15,391,0,1,0.2394,2280,58,56,2826613,374,196,1540,1,0
15,392,0,1,0.2196,2196,0,0,2705294,0,0,1459,0,0
15,393,0,1,212.278,23,27981,2094776,1026842,5006899,185351399,28,30770,1340849
15,394,0,1,0.252,2520,0,0,2980526,0,0,1618,0,0
15,395,0,1,0.2405,2405,0,0,2908280,0,0,1606,0,0
15,396,0,1,212.7807,0,747,2127060,20942,138032,205673722,0,740,1383073
15,397,0,1,0.2049,2049,0,0,2538003,0,0,1376,0,0
15,398,0,1,0.2259,2259,0,0,2715852,0,0,1490,0,0
15,399,0,1,0.2053,2052,1,0,2566749,1,0,1363,0,0
15,400,0,1,0.2295,2295,0,0,2750292,0,0,1493,0,0
15,401,0,1,0.2214,2214,0,0,2679294,0,0,1472,0,0
15,402,0,1,0.2193,2193,0,0,2651644,0,0,1398,0,0
15,403,0,1,2.1249,2480,3409,15360,3009900,20394,47411,1652,29,50
15,404,0,1,0.2353,2353,0,0,2797300,0,0,1520,0,0
15,405,0,1,0.2236,2236,0,0,2724190,0,0,1495,0,0
15,406,0,1,0.2069,2069,0,0,2648343,0,0,1408,0,0
15,407,0,1,0.2225,2225,0,0,2727913,0,0,1461,0,0
15,408,0,1,0.233,2330,0,0,2802724,0,0,1532,0,0
15,409,0,1,0.2258,2258,0,0,2714190,1,0,1462,0,0
15,410,0,1,0.2312,2312,0,0,2807158,0,0,1511,0,0
15,411,0,1,0.2042,2042,0,0,2575920,0,0,1349,0,0
15,412,0,1,0.2438,2438,0,0,2859504,0,0,1570,0,0
15,413,0,1,212.7532,1,2837,2124694,84613,536283,205123245,0,2948,1378639
15,414,0,1,0.2411,2411,0,0,2832727,0,0,1544,0,0
15,415,0,1,0.216,2160,0,0,2646167,0,0,1406,0,0
15,416,0,1,0.2153,2153,0,0,2642076,0,0,1433,0,0
15,417,0,1,212.6278,5,6601,2119672,215352,1285171,203330364,2,6963,1375442
15,418,0,1,0.2357,2357,0,0,2920354,0,0,1620,0,0
15,419,0,1,0.2098,2098,0,0,2571954,0,0,1352,0,0
15,420,0,1,0.2149,2149,0,0,2698012,0,0,1478,0,0
15,421,0,1,0.2338,2338,0,0,2771079,0,0,1490,0,0
15,422,0,1,0.2154,2154,0,0,2732418,0,0,1418,0,0
15,423,0,1,0.2279,2279,0,0,2748337,0,0,1475,0,0
15,424,0,1,0.2209,2209,0,0,2743091,0,0,1467,0,0
15,425,0,1,0.2286,2286,0,0,2767330,0,0,1472,0,0
15,426,0,1,0.2382,2382,0,0,2965544,1,0,1583,0,0
15,427,0,1,0.211,2110,0,0,2567545,0,0,1396,0,0
15,428,0,1,0.2276,2276,0,0,2792963,0,0,1522,0,0
15,429,0,1,0.2167,2167,0,0,2587933,0,0,1370,0,0
15,430,0,1,0.2137,2137,0,0,2691580,0,0,1445,0,0
15,431,0,1,0.2329,2329,0,0,2792719,1,0,1499,0,0
15,432,0,1,0.2121,2121,0,0,2527938,0,0,1337,0,0
15,433,0,1,0.2176,2176,0,0,2698105,0,0,1427,0,0
15,434,0,1,0.2219,2219,0,0,2706524,0,0,1444,0,0
15,435,0,1,0.2324,2225,60,39,2702858,364,162,1474,1,0
15,436,0,1,0.226,2260,0,0,2782409,0,0,1544,0,0
15,437,0,1,0.2416,2416,0,0,2909675,0,0,1569,0,0
15,438,0,1,0.2162,2162,0,0,2588415,0,0,1378,0,0
15,439,0,1,0.2201,2201,0,0,2735208,0,0,1464,0,0
15,440,0,1,0.2275,2275,0,0,2848023,0,0,1513,0,0
15,441,0,1,0.2261,2261,0,0,2769844,0,0,1466,0,0
15,442,0,1,0.2412,2412,0,0,2898514,0,0,1591,0,0
15,443,0,1,0.2135,2135,0,0,2645604,0,0,1361,0,0
15,444,0,1,125.2447,1156,127625,1123666,3283142,1713559,8043215,1559,3337,8524
15,445,0,1,0.2185,2185,0,0,2609942,0,0,1418,0,0
15,446,0,1,0.2376,2376,0,0,2850343,1,0,1527,0,0
15,447,0,1,0.2177,2177,0,0,2641009,0,0,1413,0,0
15,448,0,1,0.2224,2224,0,0,2676356,0,0,1447,0,0
15,449,0,1,0.2126,2126,0,0,2505341,0,0,1357,0,0
15,450,0,1,0.2312,2312,0,0,2753807,0,0,1464,0,0
15,451,0,1,0.2354,2354,0,0,2829940,0,0,1520,0,0
15,452,0,1,0.2069,2069,0,0,2551146,0,0,1398,0,0
15,453,0,1,212.5684,4,6839,2118841,223400,1344100,203469590,6,7253,1372609
15,454,0,1,0.225,2250,0,0,2738497,0,0,1454,0,0
15,455,0,1,0.2287,2287,0,0,2783229,0,0,1465,0,0
15,456,0,1,0.2296,2296,0,0,2775262,0,0,1441,0,0
15,457,0,1,0.2048,2048,0,0,2572898,0,0,1388,0,0
15,458,0,1,0.2242,2242,0,0,2812882,0,0,1508,0,0
15,459,0,1,0.2408,2408,0,0,2916504,0,0,1565,0,0
15,460,0,1,0.231,2310,0,0,2874862,0,0,1554,0,0
15,461,0,1,0.199,1990,0,0,2615508,0,0,1333,0,0
15,462,0,1,0.2161,2161,0,0,2580183,0,0,1405,0,0
15,463,0,1,0.21,2100,0,0,2623715,0,0,1430,0,0
